bankruptid;startdate
305406;2019-10-21
305443;2019-10-21
305473;2019-10-21
305501;2019-10-21
305574;2019-10-21
305611;2019-10-21
305671;2019-10-21
305678;2019-10-21
305685;2019-10-21
305707;2019-10-21
305762;2019-10-22
305777;2019-10-22
305790;2019-10-22
305792;2019-10-22
305804;2019-10-22
305805;2019-10-22
305826;2019-10-22
305831;2019-10-22
305857;2019-10-22
305897;2019-10-22
305921;2019-10-22
305944;2019-10-22
306021;2019-10-22
306072;2019-10-23
306082;2019-10-23
306098;2019-10-23
306138;2019-10-23
306141;2019-10-23
306159;2019-10-23
306160;2019-10-23
306189;2019-10-23
306214;2019-10-23
306279;2019-10-23
306284;2019-10-23
306295;2019-10-23
306347;2019-10-23
306367;2019-10-24
306391;2019-10-24
306414;2019-10-24
306474;2019-10-24
306495;2019-10-24
306522;2019-10-24
306527;2019-10-24
306536;2019-10-24
306550;2019-10-24
306655;2019-10-24
306679;2019-10-24
306685;2019-10-24
306687;2019-10-24
306699;2019-10-24
306735;2019-10-24
306751;2019-10-25
306845;2019-10-25
306851;2019-10-25
306892;2019-10-25
306925;2019-10-25
306932;2019-10-25
306945;2019-10-25
306966;2019-10-25
307002;2019-10-25
307003;2019-10-25
307018;2019-10-25
307021;2019-10-25
307039;2019-10-25
307056;2019-10-25
307067;2019-10-25
307075;2019-10-25
307102;2019-10-25
307111;2019-10-25
307122;2019-10-25
307153;2019-10-26
307159;2019-10-26
307169;2019-10-26
307183;2019-10-26
307197;2019-10-26
307199;2019-10-27
307229;2019-10-27
307249;2019-10-27
307274;2019-10-27
307284;2019-10-28
307375;2019-10-28
307408;2019-10-28
307411;2019-10-28
307423;2019-10-28
307437;2019-10-28
307445;2019-10-28
307453;2019-10-28
307466;2019-10-28
307487;2019-10-28
307500;2019-10-28
307519;2019-10-28
307529;2019-10-28
307549;2019-10-28
307563;2019-10-28
307574;2019-10-28
307584;2019-10-28
307591;2019-10-28
307622;2019-10-28
307646;2019-10-28
307656;2019-10-28
307683;2019-10-28
307686;2019-10-28
307764;2019-10-29
307786;2019-10-29
307805;2019-10-29
307847;2019-10-29
307873;2019-10-29
307889;2019-10-29
307897;2019-10-29
307920;2019-10-29
307995;2019-10-30
308025;2019-10-31
308051;2019-10-30
308076;2019-10-30
308116;2019-10-30
308144;2019-10-30
308178;2019-10-30
308204;2019-10-30
308249;2019-10-30
308257;2019-10-30
308263;2019-10-30
308279;2019-10-30
308320;2019-10-31
308325;2019-10-31
308328;2019-10-31
308367;2019-10-31
308400;2019-10-31
308414;2019-10-31
308446;2019-10-31
308461;2019-10-31
308478;2019-10-31
308486;2019-10-31
308504;2019-10-31
308589;2019-10-31
308649;2019-10-31
308733;2019-11-01
308749;2019-11-01
308773;2019-11-01
308799;2019-11-01
308802;2019-11-01
308862;2019-11-01
308896;2019-11-01
308948;2019-11-01
308974;2019-11-01
308985;2019-11-01
309054;2019-11-02
309060;2019-11-02
309075;2019-11-02
309082;2019-11-02
309116;2019-11-03
309133;2019-11-03
309135;2019-11-03
309139;2019-11-03
309157;2019-11-03
30917;2016-06-09
309251;2019-11-04
309299;2019-11-05
309309;2019-11-05
309378;2019-11-05
309389;2019-11-05
309407;2019-11-05
309426;2019-11-05
309434;2019-11-05
309465;2019-11-05
309481;2019-11-06
309501;2019-11-05
309514;2019-11-05
309614;2019-11-05
309624;2019-11-05
309630;2019-11-05
309644;2019-11-05
309793;2019-11-06
309804;2019-11-06
309838;2019-11-06
309850;2019-11-06
309857;2019-11-06
309871;2019-11-06
309883;2019-11-06
309949;2019-11-07
309962;2019-11-07
309984;2019-11-07
310018;2019-11-07
310044;2019-11-07
310123;2019-11-07
310187;2019-11-07
310189;2019-11-07
310257;2019-11-08
310285;2019-11-08
310301;2019-11-10
310345;2019-11-08
310362;2019-11-08
310384;2019-11-08
310400;2019-11-08
310486;2019-11-08
310493;2019-11-08
310550;2019-11-08
310561;2019-11-08
310631;2019-11-09
310645;2019-11-09
310650;2019-11-09
310677;2019-11-10
310678;2019-11-10
310680;2019-11-10
310704;2019-11-10
310711;2019-11-10
310778;2019-11-11
310785;2019-11-11
310787;2019-11-11
310791;2019-11-11
310818;2019-11-11
310836;2019-11-11
310853;2019-11-11
310898;2019-11-11
310899;2019-11-11
310962;2019-11-11
310982;2019-11-11
310991;2019-11-11
310993;2019-11-11
310997;2019-11-11
311012;2019-11-11
311031;2019-11-11
311038;2019-11-11
311054;2019-11-11
311055;2019-11-11
311090;2019-11-11
311129;2019-11-12
311158;2019-11-12
311162;2019-11-12
311177;2019-11-12
311192;2019-11-12
311200;2019-11-12
311229;2019-11-12
311245;2019-11-14
311261;2019-11-12
311262;2019-11-12
311267;2019-11-12
311368;2019-11-12
311389;2019-11-12
311448;2019-11-12
311452;2019-11-12
311453;2019-11-12
311516;2019-11-13
311551;2019-11-13
311588;2019-11-13
311619;2019-11-13
311675;2019-11-13
311710;2019-11-13
311748;2019-11-13
311760;2019-11-13
311769;2019-11-13
311772;2019-11-13
311774;2019-11-13
311791;2019-11-13
311968;2019-11-14
311983;2019-11-14
311987;2019-11-14
312047;2019-11-14
312087;2019-11-14
312096;2019-11-14
312097;2019-11-14
312114;2019-11-14
312127;2019-11-14
312146;2019-11-14
312150;2019-11-14
312153;2019-11-14
312165;2019-11-14
312173;2019-11-14
312179;2019-11-14
312196;2019-11-14
312199;2019-11-15
312235;2019-11-15
312255;2019-11-15
312276;2019-11-15
312294;2019-11-15
312306;2019-11-15
312409;2019-11-15
312415;2019-11-15
312430;2019-11-15
312443;2019-11-15
312455;2019-11-15
312456;2019-11-15
312481;2019-11-15
312497;2019-11-15
312518;2019-11-15
312528;2019-11-15
312545;2019-11-15
312608;2019-11-16
312646;2019-11-16
312663;2019-11-16
312665;2019-11-16
312762;2019-11-17
312811;2019-11-18
312817;2019-11-18
312826;2019-11-18
312857;2019-11-18
312874;2019-11-18
312892;2019-11-18
312912;2019-11-18
312944;2019-11-18
312947;2019-11-18
312955;2019-11-18
312987;2019-11-18
312997;2019-11-18
312999;2019-11-18
313078;2019-11-18
313080;2019-11-18
313243;2019-11-18
313277;2019-11-19
313309;2019-11-19
313372;2019-11-19
313442;2019-11-19
313444;2019-11-19
313450;2019-11-19
313455;2019-11-19
313472;2019-11-19
313481;2019-11-19
313525;2019-11-19
313548;2019-11-19
313599;2019-11-19
313601;2019-11-19
313652;2019-11-20
313693;2019-11-20
313695;2019-11-20
313707;2019-11-20
313708;2019-11-20
313740;2019-11-20
313753;2019-11-20
313759;2019-11-20
313762;2019-11-20
313794;2019-11-20
313805;2019-11-20
313868;2019-11-20
313926;2019-11-20
314037;2019-11-21
314090;2019-11-21
314100;2019-11-21
314110;2019-11-21
314112;2019-11-21
314150;2019-11-21
314153;2019-11-21
314155;2019-11-21
314187;2019-11-21
314195;2019-11-21
314205;2019-11-21
314239;2019-11-21
314251;2019-11-21
314255;2019-11-21
314271;2019-11-21
314296;2019-11-21
314302;2019-11-21
314311;2019-11-21
314327;2019-11-21
314331;2019-11-21
314477;2019-11-22
314506;2019-11-22
314520;2019-11-22
314533;2019-11-22
314542;2019-11-22
314588;2019-11-22
314617;2019-11-22
314639;2019-11-22
314641;2019-11-22
314649;2019-11-22
314693;2019-11-22
314711;2019-11-22
314764;2019-11-23
314795;2019-11-23
314813;2019-11-23
314828;2019-11-23
314836;2019-11-23
314838;2019-11-23
314841;2019-11-23
314903;2019-11-24
314909;2019-11-24
314921;2019-11-24
314925;2019-11-24
314955;2019-11-25
314999;2019-11-25
315054;2019-11-25
315144;2019-11-25
315145;2019-11-25
315153;2019-11-25
315166;2019-11-25
315169;2019-11-25
315197;2019-11-25
315210;2019-11-25
315211;2019-11-25
315318;2019-11-25
315323;2019-11-25
315352;2019-11-25
315361;2019-11-25
315368;2019-11-25
315371;2019-11-25
315400;2019-11-25
315402;2019-11-25
315442;2019-11-25
315449;2019-11-25
315570;2019-11-26
315632;2019-11-26
315663;2019-11-26
315708;2019-11-26
315714;2019-11-26
315779;2019-11-26
315794;2019-11-27
315841;2019-11-27
315847;2019-11-27
315857;2019-11-27
315873;2019-11-27
315896;2019-11-27
315932;2019-11-27
315973;2019-11-27
315986;2019-11-27
316100;2019-11-27
316109;2019-11-27
316121;2019-11-27
316141;2019-11-27
316185;2019-11-27
316227;2019-11-28
316272;2019-11-28
316281;2019-11-28
316287;2019-11-28
316297;2019-11-28
316309;2019-11-28
316374;2019-11-28
316396;2019-11-28
316420;2019-11-28
316458;2019-11-28
316493;2019-11-28
316495;2019-11-28
316500;2019-11-28
316519;2019-11-28
316533;2019-11-28
316639;2019-11-28
316672;2019-11-28
316678;2019-11-28
316729;2019-11-29
316745;2019-11-29
316834;2019-11-29
316835;2019-11-29
316859;2019-11-29
316861;2019-11-29
316866;2019-11-29
316878;2019-11-29
316901;2019-11-29
316906;2019-11-29
316929;2019-11-29
316965;2019-11-29
316989;2019-11-29
316991;2019-11-29
317088;2019-11-29
317100;2019-11-29
317101;2019-11-29
317152;2019-11-29
317264;2019-11-30
317269;2019-11-30
317278;2019-11-30
317317;2019-12-01
317339;2019-12-01
317401;2019-12-02
317442;2019-12-02
317465;2019-12-02
317498;2019-12-02
317519;2019-12-02
317573;2019-12-02
317593;2019-12-02
317608;2019-12-02
317620;2019-12-02
317629;2019-12-02
317635;2019-12-02
317651;2019-12-02
317674;2019-12-02
317679;2019-12-02
317690;2019-12-02
317710;2019-12-02
317772;2019-12-02
317783;2019-12-02
317795;2019-12-02
317803;2019-12-02
317847;2019-12-02
317884;2019-12-02
317892;2019-12-02
317915;2019-12-02
317954;2019-12-03
317987;2019-12-03
318012;2019-12-03
318017;2019-12-03
318042;2019-12-03
318078;2019-12-03
318102;2019-12-03
318103;2019-12-03
318136;2019-12-03
318144;2019-12-03
318168;2019-12-03
318185;2019-12-03
318211;2019-12-03
318217;2019-12-03
318251;2019-12-03
318253;2019-12-03
318261;2019-12-03
318345;2019-12-04
318372;2019-12-04
318382;2019-12-04
318436;2019-12-04
318438;2019-12-04
318459;2019-12-04
318474;2019-12-04
318522;2019-12-04
318572;2019-12-04
318573;2019-12-04
318583;2019-12-04
318617;2019-12-04
318648;2019-12-04
318649;2019-12-04
318651;2019-12-04
318676;2019-12-04
318680;2019-12-04
318685;2019-12-04
318705;2019-12-04
318721;2019-12-05
318734;2019-12-05
318742;2019-12-05
318748;2019-12-05
318752;2019-12-05
318804;2019-12-05
318812;2019-12-05
318888;2019-12-05
318939;2019-12-05
318940;2019-12-05
318943;2019-12-05
318969;2019-12-05
318998;2019-12-05
319012;2019-12-05
319028;2019-12-05
319042;2019-12-05
319053;2019-12-05
319178;2019-12-05
319212;2019-12-06
319321;2019-12-06
319381;2019-12-06
319386;2019-12-06
319403;2019-12-06
319475;2019-12-06
319481;2019-12-06
319509;2019-12-06
319548;2019-12-06
319556;2019-12-06
319558;2019-12-06
319572;2019-12-06
319576;2019-12-06
319618;2019-12-06
319642;2019-12-06
319647;2019-12-06
319672;2019-12-07
319675;2019-12-07
319684;2019-12-07
319694;2019-12-07
319707;2019-12-07
319719;2019-12-07
319736;2019-12-07
319744;2019-12-07
319810;2019-12-08
319866;2019-12-08
319881;2019-12-08
319892;2019-12-08
319902;2019-12-08
319927;2019-12-09
319996;2019-12-09
320001;2019-12-09
320050;2019-12-09
320065;2020-06-08
320080;2019-12-09
320085;2019-12-09
320164;2019-12-09
320175;2019-12-09
320236;2019-12-09
320249;2019-12-09
320254;2019-12-09
320332;2019-12-09
320341;2019-12-09
320346;2019-12-09
320382;2019-12-09
320419;2019-12-09
320447;2019-12-09
320466;2019-12-10
320469;2019-12-10
320510;2019-12-10
320513;2019-12-10
320523;2019-12-10
320526;2019-12-10
320548;2019-12-10
320590;2019-12-10
320603;2019-12-10
320623;2019-12-10
320671;2019-12-10
320685;2019-12-10
320698;2019-12-10
320699;2019-12-10
320719;2019-12-10
320755;2019-12-10
320784;2019-12-10
320788;2019-12-11
320843;2019-12-11
320849;2019-12-11
320870;2019-12-11
320894;2019-12-11
320898;2019-12-11
320913;2019-12-11
320972;2019-12-11
321027;2019-12-11
321096;2019-12-11
321110;2019-12-11
321135;2019-12-11
321162;2019-12-11
321165;2019-12-11
321212;2019-12-11
321257;2019-12-12
321259;2019-12-12
321280;2019-12-12
321282;2019-12-12
321292;2019-12-12
321308;2019-12-12
321355;2019-12-12
321405;2019-12-12
321408;2019-12-12
321453;2019-12-12
321455;2019-12-12
321510;2019-12-12
321539;2019-12-12
321542;2019-12-12
321586;2019-12-12
321645;2019-12-12
321724;2019-12-13
321821;2019-12-13
321869;2019-12-13
321915;2019-12-13
321931;2019-12-13
321953;2019-12-13
321987;2019-12-13
322022;2019-12-13
322044;2019-12-13
322045;2019-12-13
322067;2019-12-13
322090;2019-12-13
322144;2019-12-14
322147;2019-12-14
322171;2019-12-14
322189;2019-12-14
322275;2019-12-15
322281;2019-12-15
322283;2019-12-15
322311;2019-12-15
322315;2019-12-15
322371;2019-12-16
322396;2019-12-16
322550;2019-12-16
322569;2019-12-16
322590;2019-12-16
322629;2019-12-16
322675;2019-12-16
322687;2019-12-16
322698;2019-12-16
322736;2019-12-16
322806;2019-12-16
322812;2019-12-16
322818;2019-12-16
322863;2019-12-16
322880;2019-12-16
322910;2019-12-16
322911;2019-12-16
322918;2019-12-16
322919;2019-12-16
322945;2019-12-16
322957;2019-12-16
323036;2019-12-17
323044;2019-12-17
323065;2019-12-17
323066;2019-12-17
323099;2019-12-17
323112;2019-12-17
323166;2019-12-17
323167;2019-12-17
323190;2019-12-17
323210;2019-12-17
323212;2019-12-17
323227;2019-12-17
323232;2019-12-17
323233;2019-12-17
323259;2019-12-17
323266;2019-12-17
323267;2019-12-17
323291;2019-12-17
323328;2019-12-17
323424;2019-12-18
323440;2019-12-18
323503;2019-12-18
323538;2019-12-18
323550;2019-12-18
323558;2019-12-18
323571;2019-12-18
323599;2019-12-18
323613;2019-12-18
323625;2019-12-18
323702;2019-12-18
323711;2019-12-18
323719;2019-12-18
323757;2019-12-18
323857;2019-12-19
323859;2019-12-19
323871;2019-12-19
323917;2019-12-19
323925;2019-12-19
323977;2019-12-19
323980;2019-12-19
323999;2019-12-19
324039;2019-12-19
324077;2019-12-19
324113;2019-12-19
324228;2019-12-20
324253;2019-12-20
324264;2019-12-20
324296;2019-12-20
324315;2019-12-20
324323;2019-12-20
324414;2019-12-20
324420;2019-12-20
324452;2019-12-20
324579;2019-12-20
324582;2019-12-20
324607;2019-12-20
324610;2019-12-20
324618;2019-12-20
324638;2019-12-20
324652;2019-12-20
324721;2019-12-21
324740;2019-12-21
324741;2019-12-21
324755;2019-12-21
324783;2019-12-21
324818;2019-12-22
324825;2019-12-22
324835;2019-12-22
324859;2019-12-22
324861;2019-12-22
324879;2019-12-22
324959;2019-12-23
324966;2019-12-23
325010;2019-12-23
325021;2019-12-23
325027;2019-12-23
325050;2019-12-23
325092;2019-12-23
325124;2019-12-23
325149;2019-12-23
325266;2019-12-23
325338;2019-12-23
325340;2019-12-23
325360;2019-12-23
325373;2019-12-23
325382;2019-12-23
325385;2019-12-23
325399;2019-12-23
325408;2019-12-23
325449;2019-12-24
325474;2019-12-24
325516;2019-12-24
325582;2019-12-24
325596;2019-12-24
325666;2019-12-24
325698;2019-12-24
325731;2019-12-24
325737;2019-12-24
325739;2019-12-24
325759;2019-12-24
325828;2019-12-24
325840;2019-12-25
325945;2019-12-25
325954;2019-12-25
326007;2019-12-26
326116;2019-12-25
326136;2019-12-25
326151;2019-12-25
326197;2019-12-25
326198;2019-12-25
326226;2019-12-26
326227;2019-12-26
326300;2019-12-26
326315;2019-12-26
326336;2019-12-26
326397;2019-12-26
326424;2019-12-26
326431;2019-12-26
326458;2019-12-26
326479;2019-12-26
326491;2019-12-26
326513;2019-12-26
326526;2019-12-26
326553;2019-12-26
326557;2019-12-26
326603;2019-12-27
326618;2019-12-27
326632;2019-12-27
326673;2019-12-27
326690;2019-12-27
326699;2019-12-27
326732;2019-12-27
326736;2019-12-27
326750;2019-12-27
326758;2019-12-27
326783;2019-12-27
326806;2019-12-27
326839;2019-12-27
326867;2019-12-27
32689;
326901;2019-12-27
326947;2019-12-28
326986;2019-12-28
326995;2019-12-28
327013;2019-12-28
327118;2019-12-29
327144;2019-12-30
327148;2019-12-30
327199;2019-12-30
327201;2019-12-30
327246;2019-12-30
327350;2019-12-30
327363;2019-12-30
327546;2020-01-03
327551;2020-01-04
327552;2020-01-04
327558;2020-01-04
327562;2020-01-04
327563;2020-01-04
327567;2020-01-04
327569;2020-01-04
327571;2020-01-04
327591;2020-01-06
327601;2020-01-07
327606;2020-01-08
327635;2020-01-09
327653;2020-01-09
327659;2020-01-09
327686;2020-01-09
327705;2020-01-09
327750;2020-01-09
327761;2020-01-09
327806;2020-01-10
327840;2020-01-10
327852;2020-01-10
327858;2020-01-10
327861;2020-01-10
327933;2020-01-12
327967;2020-01-13
328028;2020-01-13
328036;2020-01-13
328128;2020-01-13
328133;2020-01-13
328146;2020-01-13
328248;2020-01-14
328258;2020-01-14
328295;2020-01-14
328489;2020-01-15
328513;2020-01-15
328558;2020-01-15
328587;2020-01-15
328593;2020-01-15
328608;2020-01-15
328632;2020-01-15
328663;2020-01-15
328667;2020-01-15
328685;2020-01-15
328688;2020-01-15
328726;2020-01-16
328802;2020-01-16
328805;2020-01-16
328839;2020-01-16
328859;2020-01-16
328908;2020-01-16
328910;2020-01-16
328915;2020-01-16
328916;2020-01-16
328919;2020-01-16
328950;2020-01-16
328956;2020-01-16
329020;2020-01-16
329099;2020-01-16
329102;2020-01-16
329107;2020-01-17
329109;2020-01-17
329114;2020-01-17
329188;2020-01-17
329229;2020-01-17
329282;2020-01-17
329290;2020-01-17
329299;2020-01-17
329322;2020-01-17
329329;2020-01-17
329335;2020-01-17
329352;2020-01-17
329361;2020-01-17
329420;2020-01-17
329432;2020-01-17
329444;2020-01-17
329452;2020-01-17
329459;2020-01-17
329461;2020-01-17
329480;2020-01-17
329483;2020-01-17
329484;2020-01-17
329494;2020-01-17
329532;2020-01-17
329598;2020-01-17
329611;2020-01-17
329631;2020-01-17
329692;2020-01-18
329698;2020-01-18
329767;2020-01-19
329775;2020-01-18
329805;2020-01-19
329814;2020-01-19
329821;2020-01-19
329826;2020-01-19
329843;2020-01-19
329846;2020-01-19
329874;2020-01-19
329905;2020-01-20
330005;2020-01-20
330013;2020-01-20
330074;2020-01-20
330089;2020-01-20
330098;2020-01-20
330121;2020-01-20
330125;2020-01-20
330155;2020-01-20
330176;2020-01-20
330209;2020-01-20
330253;2020-01-20
330276;2020-01-20
330281;2020-01-20
330282;2020-01-20
330309;2020-01-20
330310;2020-01-20
330348;2020-01-20
330366;2020-01-20
330378;2020-01-20
330396;2020-01-20
330467;2020-01-21
330497;2020-01-21
330498;2020-01-21
330504;2020-01-21
330517;2020-01-21
330521;2020-01-21
330529;2020-01-21
330552;2020-01-21
330648;2020-01-21
330677;2020-01-21
330699;2020-01-21
330707;2020-01-21
330792;2020-01-22
330794;2020-01-22
330816;2020-01-22
330859;2020-01-22
330885;2020-01-22
330941;2020-01-22
330950;2020-01-22
331017;2020-01-22
331019;2020-01-22
331063;2020-01-22
331080;2020-01-22
331099;2020-01-22
331115;2020-01-22
331120;2020-01-22
331142;2020-01-22
331144;2020-01-22
331146;2020-01-22
331156;2020-01-22
331171;2020-01-22
331175;2020-01-22
331204;2020-01-23
331215;2020-01-23
331284;2020-01-23
331298;2020-01-23
331320;2020-01-23
331362;2020-01-23
331405;2020-01-23
331460;2020-01-23
331474;2020-01-23
331526;2020-01-23
331543;2020-01-23
331547;2020-01-23
331580;2020-01-23
331618;2020-01-23
331632;2020-01-23
331673;2020-01-23
331760;2020-01-24
331768;2020-01-24
331771;2020-01-24
331778;2020-01-24
331793;2020-01-24
331970;2020-01-24
331983;2020-01-24
331987;2020-01-24
331990;2020-01-24
332030;2020-01-24
332042;2020-01-24
332053;2020-01-24
332066;2020-01-24
332067;2020-01-24
332068;2020-01-24
332115;2020-01-24
332124;2020-01-24
332130;2020-01-24
332133;2020-01-24
332136;2020-01-24
332140;2020-01-24
332170;2020-01-24
332193;2020-01-24
332217;2020-01-24
332245;2020-01-24
332271;2020-01-24
332353;2020-01-25
332355;2020-01-25
332356;2020-01-25
332370;2020-01-25
332375;2020-01-25
332447;2020-02-04
332471;2020-01-26
332484;2020-01-26
332568;2020-01-27
332645;2020-01-27
332652;2020-01-27
332693;2020-01-27
332748;2020-01-27
332789;2020-01-27
332831;2020-01-27
332880;2020-01-27
332922;2020-01-27
332954;2020-01-27
332982;2020-01-27
332987;2020-01-27
333017;2020-01-27
333031;2020-01-27
333065;2020-01-27
333070;2020-01-27
333072;2020-01-27
333080;2020-01-27
333110;2020-01-28
333121;2020-01-28
333126;2020-01-28
333139;2020-01-28
333144;2020-01-28
333174;2020-01-28
333209;2020-01-28
333212;2020-01-28
333222;2020-01-28
333253;2020-01-28
333318;2020-01-28
333321;2020-01-28
333340;2020-01-28
333348;2020-01-28
333353;2020-01-28
333361;2020-01-28
333389;2020-01-28
333428;2020-01-29
333542;2020-01-29
333572;2020-01-29
333584;2020-01-29
333591;2020-01-29
333655;2020-01-29
333661;2020-01-29
333675;2020-01-29
333688;2020-01-29
333726;2020-01-29
333728;2020-01-29
333759;2020-01-29
333761;2020-01-29
333802;2020-01-29
333846;2020-01-29
333868;2020-01-29
333882;2020-01-29
333903;2020-01-29
333932;2020-01-29
333979;2020-01-30
333985;2020-01-30
334002;2020-01-30
334058;2020-01-30
334101;2020-01-30
334130;2020-01-30
334197;2020-01-30
334225;2020-01-30
334255;2020-01-30
334263;2020-01-30
334306;2020-01-30
334365;2020-01-30
334395;2020-01-30
334397;2020-01-30
334446;2020-01-30
334471;2020-01-30
33449;2017-03-29
334526;2020-01-31
334602;2020-01-31
334610;2020-01-31
334615;2020-01-31
334631;2020-01-31
